OrderID,OrderDate,ShippedDate,Freight,CustomerID,CompanyName,Region,Country,ProductID,Quantity,UnitPrice,UnitsInStock,UnitsOnOrder,Discount
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,67,20,14,52,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,32,50,32,9,40,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,9,6,97,29,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,14,39,23.25,35,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,23,27,9,61,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,3,49,10,13,70,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,33,49,2.5,112,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,34,45,14,111,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,60,14,34,19,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,11,32,21,22,30,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,56,29,38,21,10,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,44,12,19.45,27,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,28,33,45.6,26,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,30,1,25.89,10,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,46,40,12,95,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,38,4,263.5,17,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,50,35,16.25,65,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,64,39,33.25,22,80,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,7,8,30,15,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,6,4,25,120,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,13,27,6,24,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,49,40,20,10,60,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,40,45,18.4,123,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,51,19,53,20,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,59,17,55,79,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,24,26,4.5,20,0,0.0
11208,2013-11-17 04:43:35,2013-11-21 05:18:25,239.5,BSBEV,B's Beverages,British Isles,UK,26,22,31.23,15,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,8,3,40,6,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,68,40,12.5,6,10,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,19,3,9.2,25,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,40,13,18.4,123,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,45,48,9.5,5,70,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,75,6,7.75,125,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,70,38,15,15,10,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,21,44,10,3,40,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,61,42,28.5,113,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,2,36,19,17,40,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,55,17,24,115,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,26,36,31.23,15,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,24,16,4.5,20,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,11,24,21,22,30,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,54,47,7.45,21,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,77,21,13,32,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,22,35,21,104,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,3,42,10,13,70,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,35,27,18,20,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,1,22,18,39,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,50,19,16.25,65,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,43,25,46,17,10,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,66,14,17,4,100,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,37,27,26,11,50,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,20,13,81,40,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,18,16,62.5,42,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,53,22,32.8,0,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,39,1,18,69,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,13,3,6,24,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,69,30,36,26,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,15,27,15.5,39,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,25,50,14,76,0,0.0
11209,2015-04-09 17:39:36,2015-04-28 12:03:31,219.5,OLDWO,Old World Delicatessen,North America,USA,7,31,30,15,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,6,24,25,120,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,75,14,7.75,125,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,32,21,32,9,40,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,21,19,10,3,40,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,25,38,14,76,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,53,34,32.8,0,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,43,47,46,17,10,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,59,11,55,79,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,68,19,12.5,6,10,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,76,15,18,57,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,26,19,31.23,15,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,7,43,30,15,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,37,35,26,11,50,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,27,8,43.9,49,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,36,36,19,112,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,40,47,18.4,123,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,41,44,9.65,85,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,14,39,23.25,35,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,30,43,25.89,10,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,74,33,10,4,20,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,10,4,31,31,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,54,35,7.45,21,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,23,44,9,61,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,69,7,36,26,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,34,36,14,111,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,58,25,13.25,62,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,46,33,12,95,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,35,26,18,20,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,65,8,21.05,76,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,45,16,9.5,5,70,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,28,1,45.6,26,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,13,49,6,24,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,20,32,81,40,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,17,41,39,0,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,56,18,38,21,10,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,48,7,12.75,15,70,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,38,4,263.5,17,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,31,46,12.5,0,70,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,9,17,97,29,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,67,14,14,52,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,33,8,2.5,112,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,1,40,18,39,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,62,14,49.3,17,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,60,45,34,19,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,51,23,53,20,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,55,30,24,115,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,57,11,19.5,36,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,72,3,34.8,14,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,73,43,15,101,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,64,8,33.25,22,80,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,5,37,21.35,0,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,24,24,4.5,20,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,50,28,16.25,65,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,19,6,9.2,25,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,42,13,14,26,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,39,17,18,69,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,18,13,62.5,42,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,11,21,21,22,30,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,12,4,38,86,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,3,3,10,13,70,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,47,11,9.5,36,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,61,32,28.5,113,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,70,43,15,15,10,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,22,7,21,104,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,29,22,123.79,0,0,0.0
11210,2014-10-20 18:59:27,2014-11-13 19:14:24,401,FOLKO,Folk och fä HB,Northern Europe,Sweden,77,6,13,32,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,75,13,7.75,125,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,26,14,31.23,15,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,24,42,4.5,20,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,58,43,13.25,62,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,19,4,9.2,25,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,68,22,12.5,6,10,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,72,27,34.8,14,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,49,20,20,10,60,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,11,31,21,22,30,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,57,49,19.5,36,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,8,31,40,6,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,10,37,31,31,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,41,50,9.65,85,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,23,41,9,61,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,12,7,38,86,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,54,47,7.45,21,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,27,15,43.9,49,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,29,25,123.79,0,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,45,11,9.5,5,70,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,65,20,21.05,76,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,51,2,53,20,0,0.0
11211,2017-03-10 02:39:55,2017-03-14 18:46:33,158.25,HANAR,Hanari Carnes,South America,Brazil,70,42,15,15,10,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,57,19,19.5,36,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,18,22,62.5,42,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,66,34,17,4,100,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,38,40,263.5,17,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,43,23,46,17,10,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,4,20,22,53,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,60,25,34,19,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,31,4,12.5,0,70,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,10,14,31,31,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,65,21,21.05,76,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,6,18,25,120,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,19,20,9.2,25,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,17,19,39,0,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,20,9,81,40,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,24,47,4.5,20,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,22,29,21,104,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,1,8,18,39,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,59,17,55,79,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,58,41,13.25,62,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,9,8,97,29,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,69,16,36,26,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,39,20,18,69,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,51,11,53,20,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,63,30,43.9,24,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,52,5,7,38,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,47,34,9.5,36,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,49,10,20,10,60,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,12,10,38,86,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,45,9,9.5,5,70,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,64,2,33.25,22,80,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,5,24,21.35,0,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,25,46,14,76,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,30,15,25.89,10,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,33,4,2.5,112,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,3,9,10,13,70,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,41,15,9.65,85,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,40,25,18.4,123,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,74,31,10,4,20,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,46,40,12,95,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,77,6,13,32,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,36,4,19,112,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,71,39,21.5,26,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,21,13,10,3,40,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,62,7,49.3,17,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,44,44,19.45,27,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,73,39,15,101,0,0.0
11212,2018-01-24 23:47:59,2018-02-16 11:50:26,455.25,HILAA,HILARION-Abastos,South America,Venezuela,27,23,43.9,49,0,0.0
